objectid,id,cancer,resp,pm25,p_pm25
71963,180973406005,31.9212970412,0.452925591338,9.86920928962,87.59464968
71964,180973407001,32.0471384297,0.454129500528,9.84169808743,87.1508476379
71965,180973407002,32.0471384297,0.454129500528,9.84169808743,87.1508476379
71966,180973407003,32.0471384297,0.454129500528,9.84169808743,87.1508476379
71967,180973408001,31.7419240766,0.44987298799,9.81685355191,86.706366267
71968,180973408002,31.7419240766,0.44987298799,9.81685355191,86.706366267
71969,180973409011,30.6740239048,0.440467045306,9.75963333333,85.7485375992
71970,180973409012,30.6740239048,0.440467045306,9.75963333333,85.7485375992
71971,180973409021,30.8046735516,0.4441674806,9.79401857923,86.3198034686
71972,180973409022,30.8046735516,0.4441674806,9.79401857923,86.3198034686
71973,180973409023,30.8046735516,0.4441674806,9.79401857923,86.3198034686
71974,180973409024,30.8046735516,0.4441674806,9.79401857923,86.3198034686
71975,180973410001,33.6795991333,0.485978534705,9.83216666667,87.0012021295
71976,180973410002,33.6795991333,0.485978534705,9.83216666667,87.0012021295
71977,180973411001,32.2737700218,0.456264586441,9.87164071038,87.6181978593
71978,180973411002,32.2737700218,0.456264586441,9.87164071038,87.6181978593
71979,180973411003,32.2737700218,0.456264586441,9.87164071038,87.6181978593
71980,180973412001,32.2782858527,0.454994028528,9.88583278689,87.8677708608
71981,180973412002,32.2782858527,0.454994028528,9.88583278689,87.8677708608
71982,180973412003,32.2782858527,0.454994028528,9.88583278689,87.8677708608
71983,180973416001,32.3720050647,0.46279638471,9.87302786885,87.6369709789
71984,180973416002,32.3720050647,0.46279638471,9.87302786885,87.6369709789
71985,180973417001,32.4033085844,0.469356900239,9.82814535519,86.9166909439
71986,180973417002,32.4033085844,0.469356900239,9.82814535519,86.9166909439
71987,180973417003,32.4033085844,0.469356900239,9.82814535519,86.9166909439
71988,180973417004,32.4033085844,0.469356900239,9.82814535519,86.9166909439
71989,180973419021,30.949450488,0.45894489288,9.73875956284,85.3782109446
71990,180973419022,30.949450488,0.45894489288,9.73875956284,85.3782109446
71991,180973419031,31.6600478724,0.466110261782,9.76863661202,85.8813943428
71992,180973419032,31.6600478724,0.466110261782,9.76863661202,85.8813943428
71993,180973419033,31.6600478724,0.466110261782,9.76863661202,85.8813943428
71994,180973419041,31.8373763875,0.464051511018,9.79364644809,86.3123901297
71995,180973420001,29.9535448376,0.437966365466,9.64746994536,83.7969749513
71996,180973420002,29.9535448376,0.437966365466,9.64746994536,83.7969749513
71997,180973421011,32.3506927655,0.492535494777,9.71579043716,84.9847927601
71998,180973421012,32.3506927655,0.492535494777,9.71579043716,84.9847927601
71999,180973422001,32.1731304704,0.492477880041,9.74151584699,85.4303295054
72000,180973422002,32.1731304704,0.492477880041,9.74151584699,85.4303295054
72001,180973422003,32.1731304704,0.492477880041,9.74151584699,85.4303295054
72002,180973423001,31.5818952503,0.456928661261,9.75065163934,85.5796820807
72003,180973423002,31.5818952503,0.456928661261,9.75065163934,85.5796820807
72004,180973423003,31.5818952503,0.456928661261,9.75065163934,85.5796820807
72005,180973424001,32.24968559,0.462636973862,9.78399262295,86.1295475285
72006,180973425001,32.3981957626,0.466143869597,9.80275956284,86.4556826917
72007,180973425002,32.3981957626,0.466143869597,9.80275956284,86.4556826917
72008,180973425003,32.3981957626,0.466143869597,9.80275956284,86.4556826917
72009,180973425004,32.3981957626,0.466143869597,9.80275956284,86.4556826917
72010,180973425005,32.3981957626,0.466143869597,9.80275956284,86.4556826917
72011,180973426001,32.9820907584,0.471169043716,9.84877513661,87.2510119237
72012,180973426002,32.9820907584,0.471169043716,9.84877513661,87.2510119237
72013,180973426003,32.9820907584,0.471169043716,9.84877513661,87.2510119237
72014,180973426004,32.9820907584,0.471169043716,9.84877513661,87.2510119237
72015,180973426005,32.9820907584,0.471169043716,9.84877513661,87.2510119237
72016,180973501001,32.125537522,0.468257668365,9.86753306011,87.554501543
72017,180973501002,32.125537522,0.468257668365,9.86753306011,87.554501543
72018,180973503001,32.4890966053,0.48177369642,9.85643387978,87.3690121944
72019,180973503002,32.4890966053,0.48177369642,9.85643387978,87.3690121944
72020,180973503003,32.4890966053,0.48177369642,9.85643387978,87.3690121944
72021,180973504001,32.0953685073,0.461082132378,9.84413469945,87.1881442253
72022,180973504002,32.0953685073,0.461082132378,9.84413469945,87.1881442253
72023,180973504003,32.0953685073,0.461082132378,9.84413469945,87.1881442253
72024,180973505001,31.7830597684,0.451588757158,9.81820136612,86.7441888167
72025,180973505002,31.7830597684,0.451588757158,9.81820136612,86.7441888167
72026,180973505003,31.7830597684,0.451588757158,9.81820136612,86.7441888167
72027,180973506001,31.3298414989,0.446785169211,9.79125027322,86.2711395733
72028,180973506002,31.3298414989,0.446785169211,9.79125027322,86.2711395733
72029,180973506003,31.3298414989,0.446785169211,9.79125027322,86.2711395733
72030,180973506004,31.3298414989,0.446785169211,9.79125027322,86.2711395733
72031,180973506005,31.3298414989,0.446785169211,9.79125027322,86.2711395733
72032,180973507001,31.7868210524,0.44942820042,9.80874644809,86.5680864983
72033,180973507002,31.7868210524,0.44942820042,9.80874644809,86.5680864983
72034,180973508001,32.1432882937,0.457343209116,9.83895382514,87.0968083896
72035,180973508002,32.1432882937,0.457343209116,9.83895382514,87.0968083896
72036,180973509001,32.2092456668,0.461607976958,9.86021311475,87.4297167672
72037,180973509002,32.2092456668,0.461607976958,9.86021311475,87.4297167672
72038,180973510001,32.4677153096,0.46386945499,9.86765191257,87.559782806
72039,180973510002,32.4677153096,0.46386945499,9.86765191257,87.559782806
72040,180973510003,32.4677153096,0.46386945499,9.86765191257,87.559782806
72041,180973512001,32.4778300165,0.469421074824,9.88701420765,87.8850623789
72042,180973512002,32.4778300165,0.469421074824,9.88701420765,87.8850623789
72043,180973515001,33.4691772796,0.495540659852,9.87486065574,87.6654541706
72044,180973515002,33.4691772796,0.495540659852,9.87486065574,87.6654541706
72045,180973515003,33.4691772796,0.495540659852,9.87486065574,87.6654541706
72046,180973516001,34.2549662338,0.486151336456,9.88747814208,87.8928044051
72047,180973516002,34.2549662338,0.486151336456,9.88747814208,87.8928044051
72048,180973517001,32.7587095316,0.464222214801,9.86171666667,87.4476051287
72049,180973517002,32.7587095316,0.464222214801,9.86171666667,87.4476051287
72050,180973517003,32.7587095316,0.464222214801,9.86171666667,87.4476051287
72051,180973519001,32.4993752616,0.461930235852,9.82582568306,86.8815872771
72052,180973519002,32.4993752616,0.461930235852,9.82582568306,86.8815872771
72053,180973519003,32.4993752616,0.461930235852,9.82582568306,86.8815872771
72054,180973521001,31.7817465007,0.451596761309,9.81149562842,86.6086533352
72055,180973521002,31.7817465007,0.451596761309,9.81149562842,86.6086533352
72056,180973521003,31.7817465007,0.451596761309,9.81149562842,86.6086533352
72057,180973523001,31.4433382073,0.444653606052,9.79051775956,86.262466685
72058,180973523002,31.4433382073,0.444653606052,9.79051775956,86.262466685
72059,180973524001,30.7349788731,0.431838336468,9.79792322404,86.3886013364
72060,180973524002,30.7349788731,0.431838336468,9.79792322404,86.3886013364
72061,180973524003,30.7349788731,0.431838336468,9.79792322404,86.3886013364
72062,180973525001,31.0675991907,0.436993838536,9.80577677596,86.513989228
72063,180973525002,31.0675991907,0.436993838536,9.80577677596,86.513989228
72064,180973525003,31.0675991907,0.436993838536,9.80577677596,86.513989228
72065,180973525004,31.0675991907,0.436993838536,9.80577677596,86.513989228
72066,180973526001,31.7422987497,0.454700647572,9.8365204918,87.0660858597
72067,180973526002,31.7422987497,0.454700647572,9.8365204918,87.0660858597
72068,180973526003,31.7422987497,0.454700647572,9.8365204918,87.0660858597
72069,180973526004,31.7422987497,0.454700647572,9.8365204918,87.0660858597
72070,180973526005,31.7422987497,0.454700647572,9.8365204918,87.0660858597
72071,180973527001,32.4710773295,0.466431192177,9.86169371585,87.4467852925
72072,180973527002,32.4710773295,0.466431192177,9.86169371585,87.4467852925
72073,180973528001,34.7664891259,0.473636969098,9.85836147541,87.3973018746
72074,180973533001,34.9173104199,0.519119806606,9.90422513661,88.1510738173
72075,180973533002,34.9173104199,0.519119806606,9.90422513661,88.1510738173
72076,180973533003,34.9173104199,0.519119806606,9.90422513661,88.1510738173
72077,180973535001,33.8739263531,0.503905152285,9.91419453552,88.3367695363
72078,180973535002,33.8739263531,0.503905152285,9.91419453552,88.3367695363
72079,180973536001,32.9685929407,0.488182526107,9.89751639344,88.0398273158
72080,180973536002,32.9685929407,0.488182526107,9.89751639344,88.0398273158
72081,180973536003,32.9685929407,0.488182526107,9.89751639344,88.0398273158
72082,180973536004,32.9685929407,0.488182526107,9.89751639344,88.0398273158
72083,180973542001,34.5990954798,0.512725738712,9.89742704918,88.0376961808
72084,180973542002,34.5990954798,0.512725738712,9.89742704918,88.0376961808
72085,180973542003,34.5990954798,0.512725738712,9.89742704918,88.0376961808
72086,180973544001,32.3981122408,0.479552427497,9.87834480874,87.7130695914
72087,180973545001,32.6850189512,0.477325887016,9.86298333333,87.4682763541
72088,180973545002,32.6850189512,0.477325887016,9.86298333333,87.4682763541
72089,180973547001,33.0728637625,0.475855279178,9.86795437158,87.570935589
72090,180973547002,33.0728637625,0.475855279178,9.86795437158,87.570935589
72091,180973548001,32.3974915125,0.470844690446,9.8487568306,87.249949963
72092,180973548002,32.3974915125,0.470844690446,9.8487568306,87.249949963
72093,180973548003,32.3974915125,0.470844690446,9.8487568306,87.249949963
72094,180973549001,32.0232719583,0.456858496943,9.8302,86.9683732415
72095,180973549002,32.0232719583,0.456858496943,9.8302,86.9683732415
72096,180973550001,32.6316755939,0.474839966287,9.84618251366,87.2154613302
72097,180973550002,32.6316755939,0.474839966287,9.84618251366,87.2154613302
72098,180973550003,32.6316755939,0.474839966287,9.84618251366,87.2154613302
72099,180973551001,32.5112584677,0.462443717123,9.81736612022,86.7135537903
72100,180973551002,32.5112584677,0.462443717123,9.81736612022,86.7135537903
72101,180973551003,32.5112584677,0.462443717123,9.81736612022,86.7135537903
72102,180973553001,30.292438955,0.419897790412,9.80913415301,86.5695615135
72103,180973553002,30.292438955,0.419897790412,9.80913415301,86.5695615135
72104,180973554001,31.1227289296,0.43062994912,9.79818196721,86.3924985378
72105,180973554002,31.1227289296,0.43062994912,9.79818196721,86.3924985378
72106,180973554003,31.1227289296,0.43062994912,9.79818196721,86.3924985378
72107,180973555001,30.3433485717,0.421075363999,9.79622322404,86.3593478625
72108,180973555002,30.3433485717,0.421075363999,9.79622322404,86.3593478625
72109,180973555003,30.3433485717,0.421075363999,9.79622322404,86.3593478625
72110,180973556001,32.8411220584,0.470902889277,9.82033224044,86.7810039778
72111,180973557001,33.3262154323,0.486642577648,9.84561557377,87.2053852486
72112,180973557002,33.3262154323,0.486642577648,9.84561557377,87.2053852486
72113,180973557003,33.3262154323,0.486642577648,9.84561557377,87.2053852486
72114,180973559001,32.2714794967,0.467093144268,9.85366803279,87.3146398681
72115,180973559002,32.2714794967,0.467093144268,9.85366803279,87.3146398681
72116,180973559003,32.2714794967,0.467093144268,9.85366803279,87.3146398681
72117,180973559004,32.2714794967,0.467093144268,9.85366803279,87.3146398681
72118,180973562001,34.6874631566,0.509911530202,9.87435218579,87.6569613075
72119,180973562002,34.6874631566,0.509911530202,9.87435218579,87.6569613075
72120,180973564001,33.2804153239,0.500700923354,9.88779781421,87.8953868577
72121,180973564002,33.2804153239,0.500700923354,9.88779781421,87.8953868577
72122,180973564003,33.2804153239,0.500700923354,9.88779781421,87.8953868577
72123,180973569001,32.6397659197,0.474556108625,9.84886967213,87.2518656323
72124,180973569002,32.6397659197,0.474556108625,9.84886967213,87.2518656323
72125,180973569003,32.6397659197,0.474556108625,9.84886967213,87.2518656323
72126,180973569004,32.6397659197,0.474556108625,9.84886967213,87.2518656323
72127,180973570001,32.4892310649,0.468275978196,9.84096967213,87.1428462374
72128,180973570002,32.4892310649,0.468275978196,9.84096967213,87.1428462374
72129,180973570003,32.4892310649,0.468275978196,9.84096967213,87.1428462374
72130,180973570004,32.4892310649,0.468275978196,9.84096967213,87.1428462374
72131,180973571001,32.632677051,0.464415297893,9.82877349727,86.9408626252
72132,180973571002,32.632677051,0.464415297893,9.82877349727,86.9408626252
72133,180973571003,32.632677051,0.464415297893,9.82877349727,86.9408626252
72134,180973571004,32.632677051,0.464415297893,9.82877349727,86.9408626252
72135,180973572001,32.1279470525,0.462579943396,9.82864836066,86.9338651634
72136,180973572002,32.1279470525,0.462579943396,9.82864836066,86.9338651634
72137,180973572003,32.1279470525,0.462579943396,9.82864836066,86.9338651634
72138,180973572004,32.1279470525,0.462579943396,9.82864836066,86.9338651634
72139,180973573001,32.0883412525,0.458243630825,9.81151639344,86.6120079518
72140,180973573002,32.0883412525,0.458243630825,9.81151639344,86.6120079518
72141,180973574001,29.9911487051,0.420107588625,9.77829617486,86.0432793718
72142,180973574002,29.9911487051,0.420107588625,9.77829617486,86.0432793718
72143,180973574003,29.9911487051,0.420107588625,9.77829617486,86.0432793718
72144,180973574004,29.9911487051,0.420107588625,9.77829617486,86.0432793718
72145,180973575001,30.2094721142,0.427033195452,9.74534535519,85.4859228042
72146,180973575002,30.2094721142,0.427033195452,9.74534535519,85.4859228042
72147,180973575003,30.2094721142,0.427033195452,9.74534535519,85.4859228042
72148,180973575004,30.2094721142,0.427033195452,9.74534535519,85.4859228042
72149,180973576001,31.5551934353,0.454167418592,9.7773931694,86.0244792798
72150,180973576002,31.5551934353,0.454167418592,9.7773931694,86.0244792798
72151,180973576003,31.5551934353,0.454167418592,9.7773931694,86.0244792798
72152,180973576004,31.5551934353,0.454167418592,9.7773931694,86.0244792798
72153,180973578001,31.2712284248,0.453164893299,9.82075245902,86.7935427042
72154,180973578002,31.2712284248,0.453164893299,9.82075245902,86.7935427042
72155,180973579001,32.2247436069,0.460308155197,9.80651120219,86.5219128476
72156,180973579002,32.2247436069,0.460308155197,9.80651120219,86.5219128476
72157,180973579003,32.2247436069,0.460308155197,9.80651120219,86.5219128476
